sls_id,game_name,question,answer,images
575988496917858975,出发吧麦芬,零氪玩家如何提升伤害？,首先，攻击力长线还是带威能好，属性上技巧和命中太低，暴击技巧40命中100，宠物主战打boss用洛克好，技能上要不用领域流要不用一锤定音流，猫猫包优先级 硬币>华夫>库卡>绿茶，猫包羁绊优先红色3级活泼或者绿色3级球球雷电伤害，再尽可能配2级蓝色任意，宠物上魔魔狗重置回金1，宠物特级有马就带上回声，宠物特技优先级 回声>轮到你了>其他，招式上 攻击招式 和 复合招式 带暴击 技巧 命中，防御招式可以换成 蓝色格挡>生命>防御，然后可以把进阶红招式重置了用来升级招式等级，优先所以招式均25级，再把攻击招式升到40级在考虑进阶的问题。命中必须要满，暴击技巧至少都要有50，急速最好有个40，暴伤低了，最好上两个暴伤招式，之后有机会再换成三个，宠物特技起码要有个333，当然越高越好，不玩手动一锤的话还是将三星降到一星，其他拿来升特技，猫猫包得凑相同图案的羁绊，主猫猫目前最好先上华夫的，之后有机会再换成奶酪的。建议换成领域流，调整面板属性，虽然凹不了啥伤害，但胜在伤害稳定，还可以全自动。,"[https://img2.tapimg.com/moment/etag/FuEFnqt-tbnpdInwR-ifeCKYIZdx.jpg, https://img2.tapimg.com/moment/etag/FhDMNLcFEhdvquCPeGES4FSxSLWY.jpg, https://img2.tapimg.com/moment/etag/FiLPJx7jUDZfqKFSrPxtg4HoHAoh.jpg, https://img2.tapimg.com/moment/etag/FsB-h3HVuliLsc4Idd4nTUQXUHh9.jpg, https://img2.tapimg.com/moment/etag/Fl4QBAbi2xBz9p2bt7M__1EIjfmN.jpg, https://img2.tapimg.com/moment/etag/FijjYPHm9wsKzC-t49sMa3p5BP1K.jpg, https://img2.tapimg.com/moment/etag/FmSHZo38xs-_WQlBexDXagVnN9aS.jpg, https://img2.tapimg.com/moment/etag/Fr-CiEGD877m4-uDAtluZ1A-3pM8.jpg, https://img2.tapimg.com/moment/etag/Fky92QXozDRegrhkzpLnB-QcP99P.jpg]"
578680092658500071,原神,原神角色雷神和芙芙是否已经达到毕业程度？,雷神毕业基本要70暴击，暴击率70以上，暴击伤害越高越好。,"[https://img2.tapimg.com/moment/etag/FuuTn07XJi0Bo66l7AY2-XBmmp8m.jpg, https://img2.tapimg.com/moment/etag/Fr9uUb2fN4Gu7BLZWW-ZrEz89Y_L.jpg]"
570327213396724482,出发吧麦芬,战士属性打龙伤害9亿到9.3亿是否正常,战士打龙伤害9亿到9.3亿是正常的，换输出职业伤害应该在15亿左右。,"[https://img2.tapimg.com/moment/etag/FoUyiSAzVI_TrJRz9iHOVWMhPmWU.jpg, https://img2.tapimg.com/moment/etag/Fg9-xYSzQCi8d2Vml9Ve9a63aX1i.jpg, https://img2.tapimg.com/moment/etag/Fl2Qz0VGFDKAoehspzUMyaeDzNHl.jpg, https://img2.tapimg.com/moment/etag/FnfC44SztQ2i9FRIPdul-VK_saPp.jpg, https://img2.tapimg.com/moment/etag/FhpjUy_dk0pNlNww0ijw5vOeA1xN.jpg, https://img2.tapimg.com/moment/etag/Fgyh3OGvyWG2Qits9FfziwEA9rJj.jpg]"
572465412399172039,出发吧麦芬,这个秘宝需要抽多少？还差多少？,秘宝的抽取是随机的，可能需要很长时间才能齐全。,[https://img2.tapimg.com/moment/etag/FndnnMJK5oSd1IoSZ2p7KH74OO_0.jpg]
578539776265684750,地下城与勇士：起源,天脊乾坤剑和聚光者对剑豪来说哪个好？,建议选择聚光者，前期命中很有用，避免各种漏怪。,[https://img2.tapimg.com/moment/etag/FjNgbDiJxC3Kg1oFQ6yl7xvrd6fc.jpg]
579002583507534644,原神,回归萌新问配队，自选已经领了提纳里，剩下应该练谁？,建议练精通雷神打种子，后期转绝缘输出。行秋、瑶瑶、主角和雷神也是不错的选择。,[https://img2.tapimg.com/moment/etag/Fna6wABnUaMPmdMqcEkc1-td4zy2.jpg]
572850218362471083,原神,这个兑换在哪里兑换，为什么没给我50？,请在页面上找到“立即兑换”按钮进行兑换。,"[https://img2.tapimg.com/moment/etag/Fg3KsLhXdc9_h4J14xUtkV39asnm.jpg, https://img2.tapimg.com/moment/etag/FrEOpSq6jRSWL6lv8wX6sfiibg6v.jpg]"
574553999852702450,出发吧麦芬,游侠300自选换哪个？金行云流水提升很大吗？是换二转技能还是换行云？,建议选择心神凝聚、迅捷思维或快速填装，这些技能在二转、三转和四转中都有用。,"[https://img2.tapimg.com/moment/etag/FqzQjG1T4UkXjzMESGd2ndIZcbJq.jpg, https://img2.tapimg.com/moment/etag/FooDOLNXjesSfeNsbAVL3W6ZCvjR.jpg]"
572119933945643387,出发吧麦芬,粉酪强在哪里？为什么华夫15+12+4无视粉酪？,粉酪的优势在于其紫4技能可以直接百分百翻倍和提高命中，而华夫的紫4技能没有用，难以在一个目标上叠加。华夫的后续4层攻击力加成会产生严重稀释，而粉酪的紫4鉴赏提供6%命中和18%伤害常驻，金4更是26%伤害常驻。即使在低鉴赏时，粉酪的输出也比华夫略强。,"[https://img2.tapimg.com/moment/etag/ls9ARuBjUEcEw6THRWr0wtrEt_pT.png, https://img2.tapimg.com/moment/etag/Fl8oJ-0CiLkQOLbeKOzd5qv_Ml2H.png]"
577132064214616705,出发吧麦芬,这里的能源是不是先不领？,可以等开纸飞机再领。,[https://img2.tapimg.com/moment/etag/Frqnh1Xz8VeHKei8IPJnkVbBjdiM.png]
572077532602436999,原神,唯一的五星圣遗物给香菱合适吗？流浪大地的乐团给香菱、行秋还是班尼特，哪个更合适？,香菱最好使用四绝缘，沙漏需要充能的，她不适合带流浪大地的乐团。,[https://img2.tapimg.com/moment/etag/FtCKC-is6gVGLioN6XwXvZCoOzuz.jpg]
571102371304705162,地下城与勇士：起源,这词条有用吗？ 想搞一套刷深渊,该词条在刷深渊时无效，但在摸金时有一定用处。,[https://img2.tapimg.com/moment/etag/FqUWK7-pkmdgdGoFQNohoI3FIkft.jpg]
576360114064197009,出发吧麦芬,要用橙闪闪给轮到你了升级吗？橙闪闪要囤着嘛？,橙闪闪可以随便使用，因为可以重置。,[https://img2.tapimg.com/moment/etag/FsNIdnwa0oINsVYWC1FHncpCIGfq.png]
570365448424524684,绝区零,社长的强度在没有协同技的情况下会不会上浮？,社长二命好用，能量用一次回一次。,[https://img2.tapimg.com/moment/etag/Fpfz0r6YYts8nwUYJ4mzkeYVCZ61.jpg]
577829132579113818,原神,该怎么办什么都打不了了,去开宝箱升级，前期只堆攻击属性，其他属性可以暂时忽略。紫色圣遗物需要升级，部分蓝色圣遗物也要拉满。打地图上的蓝色和金色的花，打几次领个奖励就能到15级。,[https://img2.tapimg.com/moment/etag/Fi55S0D_XlkT6Dwyf5GsALQk8LOY.jpg]
574289784940267323,绝区零,新手池保底获得的角色是否值得培养，这个账号是否还能继续玩下去？,狼叔在冰队中表现强势，但在其他队伍中表现一般。如果后续星见雅是个强攻角色，或许会有更好的表现。艾莲不太可能，苍角需要六命才能作为主C使用。,[https://img2.tapimg.com/moment/etag/FjVj1YQ4PJJknXRX3AGrUkPV7XFw.jpg]
578327995136082518,出发吧麦芬,三转游侠核心技能恶兆钉刺的能量消耗是否存在异常？,核心技能恶兆钉刺的基础能量消耗为500，若能量消耗达到1000，是因为战术技能【心神凝聚】的效果增加了能量上限500。,"[https://img2.tapimg.com/moment/etag/Fpg8RbShWn1a8cvdA7pn43_8FFP3.jpg, https://img2.tapimg.com/moment/etag/FmB1KJhZlRHOBqjlVQXm1-TkBphy.jpg]"
570373128174177465,出发吧麦芬,今天刚一转弓箭手伤害怎么这么低，是我的问题还是普遍这样？,刚转职弓箭手伤害低是正常现象，主要原因是技能星级低、命中和暴击属性不足。建议优先提升天赋，点出能量箭矢，并提升暴击和急速属性。,"[https://img2.tapimg.com/moment/etag/FvVpmSdOZ6sPCia_KQkwF-ZWwKFG.jpg, https://img2.tapimg.com/moment/etag/Frrsx6-xKPNuBDgQZwUH70U4Ss7M.jpg, https://img2.tapimg.com/moment/etag/Fu8cSqyPZ9IJREX69jHBVQYP7rOI.jpg, https://img2.tapimg.com/moment/etag/Fizg3zfzwsojU3xf44ca72RzOInS.jpg, https://img2.tapimg.com/moment/etag/FiPJTQ3oK-56J3-ri7vfFXAqq3y6.jpg]"
572371165377465414,出发吧麦芬,怎么提升打龙的伤害？,打龙时，建议将冰晶换成盈能。急速较低时，天赋可以暂时带会神，急速达到40后换成右边的冰伤。属性方面，暴击和技巧可以适当降低，急速需要叠到40以上，即使带双急速坐骑也要叠。属性优先级为暴击大于急速大于技巧大于全能。装备方面，3x3的组合优于2x4的组合。猫猫包有2爪硬币时带硬币，2个蓝色羁绊加8%攻击力优于活泼的7%。尽量保证有蓝色羁绊，宠物方面金三狗提升最高，被动技能尽量带魔导和答案。,"[https://img2.tapimg.com/moment/etag/FlQerePBDwL19udZWoSTQjgtZRjg.png, https://img2.tapimg.com/moment/etag/Fg-Y_rMKbbrfcne4FRUP47yavFzF.png, https://img2.tapimg.com/moment/etag/FsA-JV9FRymOfed5DjaNObNWTGJl.png, https://img2.tapimg.com/moment/etag/FhYNxHP4tPn34qlAyJbIaK4VHbeS.png, https://img2.tapimg.com/moment/etag/FguzKRVeyf-VAMBx9A1NbPQ8sPrJ.png]"
575841387262512324,绝区零,绝区零角色推荐，还有什么建议吗？,暴击盘可以换成攻击盘以提升伤害，推荐冰伤位置刷一个穿透盘来回换。啄木鸟可以换成河豚，专武还提供20%的暴击。,[https://img2.tapimg.com/moment/etag/FpEPAHkVKBoQi8hqCL_Zr8xcOtqA.jpg]
570622632152532857,绝区零,这个盘适合哪个角色用？1.1的简可以用吗？,爱莲可以使用。,[https://img2.tapimg.com/moment/etag/FnuZl6RtQMJXa4CxgCBELAj0hBLD.jpg]
576465932705073246,出发吧麦芬,为什么我的伤害这么低，一区零氪战士打龙输出15左右，数据没我好的战士输出都比我高。,利爪和混沌打龙还不如紫色的。,"[https://img2.tapimg.com/moment/etag/FtDQ71fVLV_yQiV_Pp1sE9t7MQs1.jpg, https://img2.tapimg.com/moment/etag/FjGTauju70NivFBfz0-LNUTvILHV.jpg, https://img2.tapimg.com/moment/etag/FsFB6Na-U65UflBjsAr9tZ21SLR7.jpg, https://img2.tapimg.com/moment/etag/FtdLSW-xU0clNkiHJyioLMhZWzJ9.jpg, https://img2.tapimg.com/moment/etag/Fms4RZXdoo8gsF_sIA-c-ckzzLpg.jpg]"
577419368023984831,绝区零,我该怎么配队,建议使用青衣、妮可、安东、格丽丝、安比和露西的组合。如果之后获得丽娜，可以替换安比；如果获得11号，可以替换格丽丝，并考虑练伯尼斯或社长。如果打算抽简，可以使用简、塞斯和露西的组合。露西是必需的，因为接下来两个版本都是卡吕冬之子。,[https://img2.tapimg.com/moment/etag/FnoWAtyVl81wcvv7t7DSvJ8xZ2Iw.jpg]
573504751732263277,原神,萌新该选谁？,建议选择琴或提纳里。琴在深渊使用率高，摔门伤害不低，大招奶量不错，扩散频率尚可。提纳里是草系角色，伤害高，自动追踪宝箱，也可以打元素反应。莫娜也可以考虑，冲刺0体力渡海，挂水快，大招增伤核爆专业户必备。迪卢克前期伤害不错，但需要练习。七七奶量高但难养，不推荐。刻晴虽然大世界探索方便，但输出不高，不推荐。,[https://img2.tapimg.com/moment/etag/FiDsNmz0IBnOgpyBGzzP_5QHSQte.jpg]
570694587052459142,出发吧麦芬,二转游侠打单体本（龙和绝境）技能和天赋怎么带？,天赋左右右左左。,[https://img2.tapimg.com/moment/etag/Flb1_pg1UwoA0m6mD2vmnUVRc2Te.jpg]
577569175636017445,原神,5.0版本抽哪个角色比较合适？,建议抽玛拉妮，因为她是主C角色，适合目前的阵容。,[https://img2.tapimg.com/moment/etag/FmLaWtrR9IMvejCDe4c59Hj0TxUm.jpg]
568920357038198781,出发吧麦芬,这个猫猫包是不是输出最好的？这个猫包是不是相当于常驻2.5%命中和5%增伤，并且有50%概率翻倍？,是，50%概率触发2.5%命中和5%增伤，另外50%概率翻倍触发这两个效果。另外，紫4百分百翻倍。,[https://img2.tapimg.com/moment/etag/FjlOZrGTQnVORaKD7xdoeJt8yTRJ.jpg]
577998929203825824,出发吧麦芬,装备升阶如果升满了，这些装备是不是就只能分解了？还有其他用途吗？,装备升阶满后没有其他用途，只能分解。,[https://img2.tapimg.com/moment/etag/Fle84bEgfbV_i1EIf2cjC-xW09hj.png]
570755004781036446,绝区零,这几个任务有谁会做？,第一个任务在工地电梯附近，第二个任务在六分街改装店对面的胡同内。,"[https://img2.tapimg.com/moment/etag/FuwBo9jHCcQOrxUVUc6yhiYhxTxc.jpg, https://img2.tapimg.com/moment/etag/Fj5Jv7KgdwBjyglUoRGPLJlEvz0A.jpg]"
577844456842071068,原神,手机端纳塔七天神像附魂状态开不了，如何解决？,遁地左边可以退出附魂。,[https://img2.tapimg.com/moment/etag/FuXKvgyGyy66zOozmulR7m3yOVjK.jpg]
577611964956544240,地下城与勇士：起源,只玩一个角色不行吗？为什么好多人都开了好多角色？,可以只玩一个角色，但很多人会开多个角色是因为资源可以共享，多个角色可以更快地积累资源并集中在一个主号上，从而更容易提升战力。此外，单一角色在完成主线任务后可能会缺乏日常活动，因此创建多个角色可以增加游戏内容。,[https://img2.tapimg.com/moment/etag/Flce87hHAx7Qma6z9pXitZJy9wRU.jpg]
576477103684324911,原神,雷电将军的圣遗物选择中，精通是否重要？,雷电将军的圣遗物选择中，双爆（暴击率和暴击伤害）更为重要。,[https://img2.tapimg.com/moment/etag/FpQnRNQ4S66sBSYnjiZDQfG2QcOU.jpg]
578964927151083464,原神,万叶和琴哪个更厉害，是否还要抽万叶？,打深渊的话还是要抽一个，因为11层会有个守护石头，你没有聚怪你会被冻在原地直接吃席。,[https://img2.tapimg.com/moment/etag/Fj_uY12LhOZNWhltTo1tmeZhYOPi.jpg]
572687203981855519,原神,第一次抽到这个不知道怎么兑换,点立即兑换。,"[https://img2.tapimg.com/moment/etag/FvtLaZ0oQaNeFmsoKwrwIJ3ImcOM.png, https://img2.tapimg.com/moment/etag/Fpd3wJF6LieDSGnBTtJv-ejL188c.png]"
574381854212228187,出发吧麦芬,战士什么时候输出厉害？,战士在三转后输出会变得厉害，二转时输出较弱。,[https://img2.tapimg.com/moment/etag/FnYXjnE_NfmwD1DWqiAQWU4d-Db1.jpg]
578961674329916991,出发吧麦芬,换金闪闪更合适吗？是否应该不换5层碎片，而是换2次4层金闪闪？,目前千里眼是开新宠的时候会根据你碎片最多的宠物送碎片，所以5层碎片永远优先。,"[https://img2.tapimg.com/moment/etag/FtYyoZH4GR8s_jLeGzOuXMK638w1.png, https://img2.tapimg.com/moment/etag/FlcRUoVd1F9M-1Yi4noAqHam5V9q.png]"
568324053593493244,原神,刚玩打不过最简单的，有没有办法拿角色？,可以通过提升角色等级、武器等级，使用药品和食物，以及装备四星圣遗物来提高战斗力。前期建议使用超绽放或者烈绽放的玩法。,[https://img2.tapimg.com/moment/etag/FvU6oW4XWubAbBOjKLSTTmz5cj48.jpg]
577918404124478988,原神,原神抽卡规划求助，大约有160抽，小保底。玛拉妮，基尼奇，雷神2命该怎么选？,建议选择雷神2命。,[https://img2.tapimg.com/moment/etag/FvSbTsN7RsVU3UmnBt8_u7jGgpMY.jpg]
577218837678656855,出发吧麦芬,三转弓箭打龙输出只有20亿，怎么提升,天赋换成技巧和活力，坐骑选择哈士奇，猫包粉酪主站（最好还是活泼的）。复合招式命中不够就三个命中，掉技巧首饰就补三个暴击招式，反之掉暴击首饰就带三个技巧招式，急速不用管，没问题了之后拉全能。,"[https://img2.tapimg.com/moment/etag/FhVunRgbhJpn-_EJNidiXxhOgrGY.jpg, https://img2.tapimg.com/moment/etag/FiuKLWmW3P-2GGQ-A_pFaAcyilLa.jpg]"
571841810779865180,出发吧麦芬,打梦魇的时候五分钟了，答案之书才5层，不知道是bug还是啥。,梦魔有些关卡Boss死了会清除增益状态，可以点上面的挑战关卡查看。,[https://img2.tapimg.com/moment/etag/Fj0Eav7mZ1hCEZWxrALB5GFt2uYr.jpg]
572030695262651206,原神,这玩意在哪领啊,五个人物卡下面有个立即兑换,[https://img2.tapimg.com/moment/etag/FsL1RrNkp8MtLrVv9wBxSuzVCPoM.jpg]
569812502288794158,出发吧麦芬,宠物的技能和本体哪个优先度更高，技能全三了，宠物卡在3星，up池抽到的是先给技能还是先给本体？,金3的伤害更高一些。,[https://img2.tapimg.com/moment/etag/FtKyGPDzWxsWQqa6h1jmLmu5Z-pY.jpg]
569998344391233093,出发吧麦芬,副本野队中，达到高输出水平需要充多少钱？装备是6件套还是4加2更好？,输出最大化的装备搭配是2件套+2件套+2件套。,"[https://img2.tapimg.com/moment/etag/FnO-0HufeMcXhOjBvTWtuNC-llqg.jpg, https://img2.tapimg.com/moment/etag/FuML_qfFRM8X_GiH9HVbp_5382ca.jpg, https://img2.tapimg.com/moment/etag/FuIaKFyp-Xn2vqVgxoBEJ6RWkoc2.jpg]"
568112305552756231,原神,有没有推荐的角色配对和抽取角色？,推荐养香菱，钓鱼给香菱搞一把武器，然后圣遗物刷绝缘，先用紫色的，以后再换金色的。香菱可以用到游戏结束。后期可以进雷神国家队。其他推荐的角色有北斗减伤，琳妮特加攻击，再加一个芭芭拉或者女仆作为奶，这三个角色都是过渡的，其他角色不用养。,"[https://img2.tapimg.com/moment/etag/FhKV8AjLJ_vYNbEOgHO1WDpruGle.jpg, https://img2.tapimg.com/moment/etag/Fk4AOaKzyWuQ3DnQ3enZGpXaxLKd.jpg]"
572816385613235735,出发吧麦芬,4+2还是6件套？,4+2多了8000攻击，6件套套装效果多15%全能，但4+2用新装备洗练属性高。3+3真血亏，2+2+2或者2+4都能理解，3+3即吃不到2件套的高攻击，又吃不到4件套的效果，完全没意义。4件套那个效果几乎等于没有，现在4件套加防御基本等于没有。换头跟手，比6件伤害高，武器别换。,"[https://img2.tapimg.com/moment/etag/FusitRI330pTzaMsIElfEPqpQLzP.jpg, https://img2.tapimg.com/moment/etag/Fhpv5yqwIlc1-oJPNuNb1THmqZ6U.jpg, https://img2.tapimg.com/moment/etag/Fr7G89ihy4t_cHFI7SJ12v_yUwaB.jpg]"
574938030096255187,出发吧麦芬,坐骑碎片转化给什么？是转化了划算还是拿去洗贴纸划算？,坐骑碎片转化后给解胶剂，通用洗贴纸道具。,[https://img2.tapimg.com/moment/etag/Fop8nPXwWaQEB2vF4NkKRudKkxeH.png]
574291795794463060,出发吧麦芬,为什么她453宠物，395w战力的法师伤害比我875宠物，420w战力的射手高？,法师的输出能力较高，即使战力和宠物配置不如射手，伤害也可能更高。,"[https://img2.tapimg.com/moment/etag/FjEMJicGfwUR-k8xulOZsvXF8chB.jpg, https://img2.tapimg.com/moment/etag/FmM-rHj_aPPi_Kt9d3UPUzfDEOZ-.png, https://img2.tapimg.com/moment/etag/FnSQxe7gEMxp2zkfGaKX77tWyMFf.png, https://img2.tapimg.com/moment/etag/Fj-EebZTo4xPwNiiJgEzs8OnUict.jpg, https://img2.tapimg.com/moment/etag/FrbuN1pgNS80x9_t6Krmpai0G_TK.jpg]"
570663179915362463,出发吧麦芬,金三星升到红1需要多少橙和魔狗碎片？,金三星升到红1需要150个橙和25个魔狗碎片。,"[https://img2.tapimg.com/moment/etag/lkMcv1N1uGhQ2dniEUJdsRmJQ_XX.png, https://img2.tapimg.com/moment/etag/lo-fGtZjv5Tjet4jTPgo5ts4u9uc.png]"
571436072085491193,出发吧麦芬,金色坐骑票什么时候能用，金币不够用怎么过渡,金色坐骑票在二转30或40级时可以使用。金币不够用时，可以适当在商店购买金币箱子，不要多买，够用即可。不要洗装备，后期金币会多起来。,[https://img2.tapimg.com/moment/etag/FsxBtgCevLtrWB9vU6eFcIcxf-V8.png]
571034914401551246,原神,要重开游戏吗？能帮忙配两个队吗？,没必要重开。推荐队伍1：娜维娅、钟离、班尼特、香菱。推荐队伍2：草主、行秋、久岐忍、柯莱或绮良良。,"[https://img2.tapimg.com/moment/etag/FsIZpEh3OLbhL1an81O8LCr6H72o.jpg, https://img2.tapimg.com/moment/etag/FoPKKVKbCZsuX2tJeGRK4r75gl-b.jpg, https://img2.tapimg.com/moment/etag/FtNUW65gtuZMn1PEnZGE3MDh3N8F.jpg, https://img2.tapimg.com/moment/etag/FkcrBWjLDwmjXet1kI_4vE7cGwXt.jpg]"
574638802723671918,出发吧麦芬,自然奶的辉光天赋加的急速和自己本身的急速是直接加法吗？有上限吗？用辉光的回能和急速替换暗流涌动和圣光媒介有搞头吗？,辉光、暗流涌动和圣光媒介都是需要同时使用的。,"[https://img2.tapimg.com/moment/etag/FlvlXiOAs4kzpi0M3qCIwGTLG3xn.png, https://img2.tapimg.com/moment/etag/ln6pLgFrDsZPKKhgT1T-wMHo5fxu.png, https://img2.tapimg.com/moment/etag/FsDVxuzN8swV5QtPMNdwUgScCnBA.png]"
572761684603568501,地下城与勇士：起源,奶妈团武选择光杖和灵珠做哪个好？,伤害选择灵珠，抗魔选择光杖。,"[https://img2.tapimg.com/moment/etag/FvBtOJofNAs7wW83jSzpblc6Re3j.png, https://img2.tapimg.com/moment/etag/FiisV7kEYtrazECARVrU2KaZcsFV.png]"
577826624561483242,原神,taptap每天送几个小时，这平台每天有送免费的云玩时间吗？,每天25分钟，看三个广告可以获得六或十分钟。,[https://img2.tapimg.com/moment/etag/Fq-8w2NyCIaB4t7V0rM83oc8FA8R.jpg]
575081057074810299,绝区零,每天都要做什么？除了两个副本打不过以外，任务都刷完了，活跃值400的任务和体力任务都很快做完了，然后无事可做了吗？,可以做街上的任务，去地图上找找蓝色感叹号的任务和一些隐藏任务，剩下的时间可以打高难本和凹深渊。,[https://img2.tapimg.com/moment/etag/Fj_hlBOufk2Lzldsl3ulQKCZeC6D.jpg]
579778603374348311,原神,应该选哪个五星？,推荐选择迪希雅、提纳里、琴，或者收集没有的新角色。,"[https://img2.tapimg.com/moment/etag/FsN5dgsVrk-9laWJYJgy96IWOY3l.jpg, https://img2.tapimg.com/moment/etag/FiM4rGhKM0HDqxMr94k0JqyNxdtg.jpg, https://img2.tapimg.com/moment/etag/FhK1OkQE_JiHDx45oFqybf1iyl7W.jpg, https://img2.tapimg.com/moment/etag/Fkmcmdb2PLZbEHeEIbMdSUHjLXDg.jpg, https://img2.tapimg.com/moment/etag/Fr5-ei0DLYXuEAcWFOm_35bfLKGR.jpg]"
569296310109210931,绝区零,目前这些角色怎么配队更好？,建议的配队方案是朱鸢、安比、妮可，或者本、珂蕾妲、露西。,[https://img2.tapimg.com/moment/etag/Fkjsd6SvqCyimY-Lb7T6ledDziJk.jpg]
579391594952655198,地下城与勇士：起源,剑宗光、暗、冰走哪个属性好？,如果不当主C，可以选择走暗属性。,[https://img2.tapimg.com/moment/etag/FmJ_lxi3ccXXFXHso8DqrZBRgKsf.jpg]
577442279212451957,原神,求推荐《原神》角色搭配，打不过怪物。,推荐使用柯莱、芭芭拉、香菱和丽莎的组合。也可以将香菱替换为女仆、凝光或琳妮特。香菱在前期解密中较为适合。,[https://img2.tapimg.com/moment/etag/Fm3wZmb2LCBKdQN7_Pf3R4_demHn.jpg]
578672780149524703,原神,如果本期的武器池出金了，但是歪了常驻武器，那下一个金是不是一定是up武器？换武器池了是不是也一样可以继承保底？,如果本期的武器池出金了但不是up武器，下一个金一定是up武器（两把up武器各占50%）。换了池子，保底同样继承，但定轨清零。,[https://img2.tapimg.com/moment/etag/FgSyVZgt05i5Re3ux9dl35Uruisy.jpg]
571646073722897267,出发吧麦芬,新人求教周几开新区，大约几点,四天一服，中午十一点开。,"[https://img2.tapimg.com/moment/etag/Fgu68PGf_9Ddge_tgF6ePThQlam9.jpeg, https://img2.tapimg.com/moment/etag/FvaWczJz7oagjcnyIp7kiONTzEII.jpeg]"
571394378807904804,原神,新手不懂，这货值得养吗？,前期不推荐，中后期角色。强势后台伤害角色，输出方式为大招。大招需要80点能量，优先保证每轮都能开出大招。圣遗物推荐绝缘4件套，武器推荐精5鱼叉（稻妻钓鱼兑换）。,[https://img2.tapimg.com/moment/etag/FvrkCLXEwyVSBHShagoKtOORBO8h.jpg]
570344620169364400,原神,历练点不是消耗30体力就会有吗？为什么我消耗体力没有获得历练点？,消耗30体力可以将长效历练点转换为历练点。首先需要有长效历练点，然后通过消耗体力来使用。,[https://img2.tapimg.com/moment/etag/lnz1eYTw9pirsyKqHbDV_xd6QJnp.jpg]
570380903495238133,出发吧麦芬,星钻应该花在哪里？,星钻可以用于抽宠物、购买资源、抽宠物招式、抽坐骑卡、购买猫包以及开纸飞机。,[https://img2.tapimg.com/moment/etag/Fi5oTGeuDTEWbLTNPNBbLbqKdicN.jpg]
569658376498187918,出发吧麦芬,硬币猫问题 猫头是触发了什么 数字1又是触发了什么 如果触发翻倍会显示2吗？ 对应的buff图标是什么样的？,数字1表示一倍，猫头表示翻倍。翻倍后头顶的buff图标会显示2层，不是抛硬币显示2。图2的第一个buff图标就是硬币猫的。,"[https://img2.tapimg.com/moment/etag/Fpn7dVUjTxj1Cl7GxlPxttSgJlAO.webp, https://img2.tapimg.com/moment/etag/FuKVZhtPHlH5bKOWNLaco7ufTUnS.webp]"
572017050440960099,地下城与勇士：起源,奶妈号使用这件装备有用吗？,图腾对奶妈号没有用，建议等待制作十字架或者念珠。,"[https://img2.tapimg.com/moment/etag/FofJ_E8DrQOr8rZdNPd7hj_xsJ-O.jpg, https://img2.tapimg.com/moment/etag/FiFI2MX8GWxCMCT1bUhnPnYqex23.jpg]"
577427407397456173,原神,自选五星选什么角色？,建议选择提纳里，因为提纳里不依赖武器和配队，常驻五星中强度较高。新手玩家也可以选择迪卢克作为前期的主要输出角色。,[https://img2.tapimg.com/moment/etag/Fmi6nThxPSkv4e5iSTZVK9x1EBmw.webp]
574321063412892407,原神,小提的四星专武、三星专武是什么，圣遗物用什么好，主要要什么词条，天赋主要升什么,小提的三星武器可以选择弹弓。圣遗物推荐乐团套或者饰金套，精通沙或者攻击沙，草伤杯，暴击头或者爆伤头。天赋主要升普通攻击和元素爆发，元素战技有资源再升。,[https://img2.tapimg.com/moment/etag/FhJSznER0A4QADiYZKvzLeu_J9z3.jpg]
572743227568816209,地下城与勇士：起源,这个活动有可能连成三条线吗？,每3个材料可以刷新一下，有三次是整条连线就行。你做完任务给的章是随机的，组成的连线也是随机的，你需要再用随机重置的方式连出3条线才能拿满奖励。,[https://img2.tapimg.com/moment/etag/Fv0qsdPWHz54eWAarU8jl9nN-t-O.jpg]
578158263762158726,出发吧麦芬,新本匹配到20-30亿伤害的玩家，是不是练度有问题还是囤资源太多了？,伤害低与囤资源无关，主要是因为玩家没有合理洗属性和调属性，或者是新手和后入玩家等级较高但实际战力不足。,[https://img2.tapimg.com/moment/etag/FsvajgPT2dXToto-ws_1aWKNsxAc.jpg]
569594470446663285,出发吧麦芬,第一期的纸飞机到第二期还能用吗？,活动结束后未使用的纸飞机会转换成金币。,[https://img2.tapimg.com/moment/etag/Fudb6Jz1OR1tvxvOnBJdLknkvbuz.jpg]
577043071888262776,绝区零,新版本简怎么配队？,简可以和赛斯以及一个辅助角色搭配，之后可以用柏妮丝替换赛斯。,[https://img2.tapimg.com/moment/etag/FrThGuKXaeNpv6YV-c-ePM7FdY5h.jpg]
570179202318337779,原神,融燃队托马用什么武器和圣遗物？,托马可以使用五星武器，圣遗物评分需在250分以上。,[https://img2.tapimg.com/moment/etag/Fhjt1m41Tmm6bfrcC8fmRy6gLrLJ.jpg]
574331170079115604,地下城与勇士：起源,狂战用什么武器最好？,光剑最适合狂战。,[https://img2.tapimg.com/moment/etag/FpKy-Uq37Z5Rcj74VPr6AaqAxeYR.jpg]
